"","country","year","infant_mortality","life_expectancy","fertility","population","gdpPercap"
"2520","Norway",1983,8.1,76.19,1.66,4120386,23383
"2521","Norway",1984,8.2,76.36,1.66,4133833,24680
"2522","Norway",1985,8.3,76.07,1.68,4148355,25911
"2523","Norway",1986,8.3,76.21,1.71,4164166,26854
"2524","Norway",1987,8.2,76.07,1.75,4181326,27220
"2525","Norway",1988,7.9,76.17,1.84,4199817,27054
"2526","Norway",1989,7.5,76.52,1.89,4219532,27196
"2527","Norway",1990,7,76.6,1.93,4240375,27584
"2528","Norway",1991,6.4,77,1.92,4262367,28293
"2529","Norway",1992,5.8,77.1,1.88,4285504,29132
"2530","Norway",1993,5.3,77.5,1.86,4309606,29776
"2531","Norway",1994,4.9,77.7,1.87,4334434,31101
"2532","Norway",1995,4.6,77.9,1.87,4359788,32215
"2533","Norway",1996,4.4,78.2,1.89,4385951,33656
"2534","Norway",1997,4.2,78.3,1.86,4412958,35254
"2535","Norway",1998,4.1,78.3,1.81,4440109,35978
"2536","Norway",1999,4,78.5,1.85,4466468,36490
"2537","Norway",2000,4,78.6,1.85,4491572,37467
"2538","Norway",2001,3.8,78.9,1.78,4514907,38015
"2539","Norway",2002,3.6,79.1,1.75,4537240,38396
"2540","Norway",2003,3.5,79.5,1.8,4560947,38572
"2541","Norway",2004,3.4,79.8,1.83,4589241,39853
"2542","Norway",2005,3.2,80.2,1.84,4624388,40574
"2543","Norway",2006,3.1,80.4,1.9,4667105,41189
"2544","Norway",2007,3,80.6,1.9,4716584,41838
"2545","Norway",2008,2.9,80.8,1.96,4771633,41370
"2546","Norway",2009,2.7,80.8,1.98,4830371,40185
"2547","Norway",2010,2.6,81.1,1.95,4891251,39953
"2548","Norway",2011,2.5,81.1,1.88,4953945,40019
"2549","Oman",1960,164,44.64,7.25,551737,976
"2550","Oman",1961,237.2,45.57,7.25,564895,964
"2551","Oman",1962,226,46.47,7.25,578825,1131
"2552","Oman",1963,218.7,47.37,7.26,593504,1153
"2553","Oman",1964,207.9,48.26,7.26,608889,1125
"2554","Oman",1965,197.6,49.13,7.27,625007,1101
"2555","Oman",1966,187.8,49.97,7.28,642005,1127
"2556","Oman",1967,178.5,50.8,7.28,660117,1823
"2557","Oman",1968,169.3,51.62,7.29,679593,3221
"2558","Oman",1969,160.4,52.43,7.29,700729,3925
"2559","Oman",1970,151.8,53.26,7.31,723850,4328
"2560","Oman",1971,143.9,54.14,7.35,748971,4220
"2561","Oman",1972,136.1,55.07,7.41,776379,4471
"2562","Oman",1973,128.6,56.06,7.5,806989,3689
"2563","Oman",1974,121.2,57.11,7.62,841947,3942
"2564","Oman",1975,114.2,58.2,7.75,882044,4682
"2565","Oman",1976,107.1,59.32,7.89,927439,5368
"2566","Oman",1977,100.1,60.45,8.02,977806,5143
"2567","Oman",1978,92.9,61.57,8.14,1032799,4689
"2568","Oman",1979,86.1,62.65,8.23,1091855,4628
"2569","Oman",1980,79.4,63.7,8.3,1154375,4641
"2570","Oman",1981,72.8,64.69,8.34,1220548,5138
"2571","Oman",1982,66.6,65.65,8.35,1290007,5424
"2572","Oman",1983,60.7,66.59,8.34,1360921,5998
"2573","Oman",1984,55.3,67.48,8.3,1430926,6658
"2574","Oman",1985,50.4,68.35,8.22,1498416,7249
"2575","Oman",1986,45.8,69.17,8.1,1561493,7095
"2576","Oman",1987,41.8,69.95,7.93,1620573,6601
"2577","Oman",1988,38.2,70.7,7.72,1679089,6751
"2578","Oman",1989,35,71.41,7.46,1741965,7272
"2579","Oman",1990,32,72.1,7.16,1812159,6982
"2580","Oman",1991,29.3,72.5,6.83,1892345,7092
"2581","Oman",1992,26.8,72.9,6.47,1979914,7349
"2582","Oman",1993,24.5,73.3,6.1,2066264,7467
"2583","Oman",1994,22.5,73.6,5.72,2139539,7491
"2584","Oman",1995,20.7,73.9,5.35,2191864,7677
"2585","Oman",1996,19.2,74.2,4.98,2219768,7812
"2586","Oman",1997,17.7,74.5,4.63,2227596,8254
"2587","Oman",1998,16.4,74.8,4.3,2224922,8482
"2588","Oman",1999,15.3,75.1,3.99,2225481,8469
"2589","Oman",2000,14.3,75.2,3.72,2239403,8871
"2590","Oman",2001,13.3,75.4,3.49,2272547,9396
"2591","Oman",2002,12.5,75.4,3.3,2323203,9427
"2592","Oman",2003,11.9,75.6,3.14,2385075,9210
"2593","Oman",2004,11.4,75.8,3.03,2448194,9278
"2594","Oman",2005,10.9,76,2.95,2506891,9423
"2595","Oman",2006,10.6,76,2.91,2553376,9760
"2596","Oman",2007,10.4,76,2.89,2593750,10261
"2597","Oman",2008,10.2,76.2,2.89,2652281,11319
"2598","Oman",2009,10.1,76.2,2.89,2762073,10989
"2599","Oman",2010,10,76.1,2.9,2943747,10723
"2600","Oman",2011,10,76.3,2.9,3210003,10375
"2601","Pakistan",1960,192,46.79,6.6,44911810,191
"2602","Pakistan",1961,184.8,47.73,6.6,45988447,198
"2603","Pakistan",1962,178,48.63,6.6,47122931,202
"2604","Pakistan",1963,171.7,49.47,6.6,48312888,214
"2605","Pakistan",1964,165.8,50.27,6.6,49555472,224
"2606","Pakistan",1965,160.5,51.01,6.6,50848775,242
"2607","Pakistan",1966,155.7,51.7,6.6,52194629,249
"2608","Pakistan",1967,151.5,52.34,6.6,53594445,256
"2609","Pakistan",1968,147.7,52.95,6.6,55045897,267
"2610","Pakistan",1969,144.3,53.52,6.6,56545924,274
"2611","Pakistan",1970,141.1,54.06,6.6,58094239,297
"2612","Pakistan",1971,138.3,54.6,6.6,59690467,290
"2613","Pakistan",1972,135.7,55.12,6.61,61341255,285
"2614","Pakistan",1973,133.4,55.64,6.61,63062204,297
"2615","Pakistan",1974,131.2,56.16,6.61,64873705,299
"2616","Pakistan",1975,129.4,56.68,6.61,66791496,302
"2617","Pakistan",1976,127.7,57.17,6.61,68818471,309
"2618","Pakistan",1977,126.1,57.63,6.6,70953777,311
"2619","Pakistan",1978,124.7,58.05,6.58,73204087,326
"2620","Pakistan",1979,123.4,58.44,6.56,75575981,328
"2621","Pakistan",1980,122.1,58.79,6.54,78071984,349
"2622","Pakistan",1981,120.7,59.13,6.51,80691701,365
"2623","Pakistan",1982,119.4,59.45,6.48,83427522,376
"2624","Pakistan",1983,117.9,59.77,6.46,86264621,388
"2625","Pakistan",1984,116.4,60.09,6.44,89183159,395
"2626","Pakistan",1985,114.8,60.43,6.41,92165065,411
"2627","Pakistan",1986,113.1,60.77,6.37,95207133,420
"2628","Pakistan",1987,111.4,61.11,6.31,98301647,433
"2629","Pakistan",1988,109.6,61.45,6.23,101420791,451
"2630","Pakistan",1989,107.8,61.78,6.14,104530689,460
"2631","Pakistan",1990,106.1,62.1,6.02,107607639,466
"2632","Pakistan",1991,104.3,62.2,5.9,110634399,477
"2633","Pakistan",1992,102.5,62.1,5.77,113616165,500
"2634","Pakistan",1993,100.7,62,5.63,116579605,496
"2635","Pakistan",1994,98.9,61.9,5.5,119564925,502
"2636","Pakistan",1995,97.1,61.8,5.36,122599749,513
"2637","Pakistan",1996,95.2,61.9,5.21,125697651,525
"2638","Pakistan",1997,93.3,61.8,5.04,128845692,517
"2639","Pakistan",1998,91.4,62,4.86,132013680,518
"2640","Pakistan",1999,89.5,62.1,4.67,135158132,524
"2641","Pakistan",2000,87.7,62.3,4.47,138250487,534
"2642","Pakistan",2001,86,62.5,4.29,141282077,533
"2643","Pakistan",2002,84.4,62.6,4.13,144271586,539
"2644","Pakistan",2003,82.9,62.8,3.99,147251530,554
"2645","Pakistan",2004,81.4,63.1,3.87,150267989,583
"2646","Pakistan",2005,80,62.2,3.79,153356383,615
"2647","Pakistan",2006,78.7,63.7,3.71,156524189,640
"2648","Pakistan",2007,77.4,63.8,3.65,159767672,662
"2649","Pakistan",2008,76.1,64.1,3.58,163096985,659
"2650","Pakistan",2009,74.8,64.3,3.51,166520983,669
"2651","Pakistan",2010,73.5,64.5,3.43,170043918,682
"2652","Pakistan",2011,72.1,64.9,3.35,173669648,684
"2653","Panama",1960,66.9,61.62,5.87,1132924,1703
"2654","Panama",1961,65.3,62.17,5.85,1167041,1831
"2655","Panama",1962,63.6,62.71,5.81,1202372,1926
"2656","Panama",1963,61.9,63.22,5.77,1238824,2027
"2657","Panama",1964,60.4,63.72,5.71,1276274,2057
"2658","Panama",1965,59,64.21,5.64,1314627,2179
"2659","Panama",1966,57.6,64.7,5.56,1353805,2275
"2660","Panama",1967,56.2,65.18,5.47,1393800,2399
"2661","Panama",1968,54.7,65.65,5.38,1434660,2492
"2662","Panama",1969,53.2,66.15,5.28,1476478,2628
"2663","Panama",1970,51.4,66.66,5.17,1519293,2717
"2664","Panama",1971,49.5,67.18,5.06,1563113,2896
"2665","Panama",1972,47.4,67.72,4.94,1607835,2944
"2666","Panama",1973,45.4,68.26,4.81,1653257,3018
"2667","Panama",1974,43.5,68.81,4.68,1699114,3008
"2668","Panama",1975,41.8,69.35,4.54,1745207,2976
"2669","Panama",1976,40.3,69.88,4.4,1791459,2946
"2670","Panama",1977,39,70.38,4.26,1837887,2905
"2671","Panama",1978,37.9,70.85,4.13,1884512,3109
"2672","Panama",1979,36.8,71.3,4,1931393,3171
"2673","Panama",1980,35.7,71.72,3.88,1978575,3129
"2674","Panama",1981,34.6,72.1,3.78,2026057,3337
"2675","Panama",1982,33.4,72.47,3.67,2073826,3434
"2676","Panama",1983,32.3,72.8,3.58,2121921,3206
"2677","Panama",1984,31.1,73.13,3.49,2170390,3219
"2678","Panama",1985,30.1,73.45,3.41,2219276,3304
"2679","Panama",1986,29.1,73.76,3.33,2268619,3347
"2680","Panama",1987,28.1,74.06,3.26,2318444,3216
"2681","Panama",1988,27.2,74.34,3.2,2368772,2727
"2682","Panama",1989,26.4,74.62,3.13,2419618,2711
"2683","Panama",1990,25.7,74.9,3.08,2471010,2870
"2684","Panama",1991,25.1,75,3.02,2522901,3075
"2685","Panama",1992,24.6,75,2.98,2575330,3260
"2686","Panama",1993,24.2,75.2,2.95,2628511,3368
"2687","Panama",1994,23.8,75.2,2.92,2682720,3394
"2688","Panama",1995,23.5,75.3,2.9,2738125,3384
"2689","Panama",1996,23.3,75.4,2.88,2794845,3408
"2690","Panama",1997,23,75.6,2.87,2852739,3555
"2691","Panama",1998,22.7,75.8,2.86,2911383,3739
"2692","Panama",1999,22.3,76.2,2.84,2970193,3808
"2693","Panama",2000,21.9,76.5,2.82,3028751,3836
"2694","Panama",2001,21.4,76.7,2.8,3086887,3786
"2695","Panama",2002,20.9,76.9,2.78,3144728,3799
"2696","Panama",2003,20.4,77,2.75,3202511,3887
"2697","Panama",2004,19.9,77.1,2.72,3260611,4105
"2698","Panama",2005,19.4,77.2,2.7,3319301,4323
"2699","Panama",2006,19,77.2,2.67,3378600,4609
"2700","Panama",2007,18.5,77.3,2.64,3438398,5077
"2701","Panama",2008,18,77.3,2.61,3498679,5495
"2702","Panama",2009,17.5,77.3,2.58,3559401,5574
"2703","Panama",2010,17,77.3,2.55,3620506,5934
"2704","Panama",2011,16.5,77.4,2.52,3681979,6454
"2705","Papua New Guinea",1960,134.6,38.6,6.28,1966957,425
"2706","Papua New Guinea",1961,130.7,39.2,6.28,2001048,444
"2707","Papua New Guinea",1962,126.9,39.87,6.28,2037165,464
"2708","Papua New Guinea",1963,123.2,40.6,6.28,2075630,474
"2709","Papua New Guinea",1964,119.6,41.39,6.27,2116832,504
"2710","Papua New Guinea",1965,116.1,42.22,6.26,2161103,545
"2711","Papua New Guinea",1966,112.7,43.07,6.24,2208422,564
"2712","Papua New Guinea",1967,109.5,43.92,6.23,2258877,574
"2713","Papua New Guinea",1968,106.3,44.74,6.21,2313017,585
"2714","Papua New Guinea",1969,103.1,45.53,6.19,2371515,618
"2715","Papua New Guinea",1970,100.1,46.27,6.16,2434755,667
"2716","Papua New Guinea",1971,97.1,46.97,6.14,2503074,689
"2717","Papua New Guinea",1972,94.4,47.63,6.11,2576093,708
"2718","Papua New Guinea",1973,91.7,48.27,6.08,2652586,732
"2719","Papua New Guinea",1974,89.2,48.9,6.04,2730859,730
"2720","Papua New Guinea",1975,86.9,49.54,6,2809692,703
"2721","Papua New Guinea",1976,84.6,50.21,5.95,2888509,661
"2722","Papua New Guinea",1977,82.5,50.91,5.9,2967620,648
"2723","Papua New Guinea",1978,80.6,51.65,5.84,3047769,685
"2724","Papua New Guinea",1979,78.8,52.4,5.77,3130125,680
"2725","Papua New Guinea",1980,77.1,53.11,5.69,3215483,646
"2726","Papua New Guinea",1981,75.5,53.74,5.61,3304188,627
"2727","Papua New Guinea",1982,74,54.26,5.52,3395798,612
"2728","Papua New Guinea",1983,72.6,54.65,5.42,3489402,615
"2729","Papua New Guinea",1984,71.3,54.92,5.31,3583707,597
"2730","Papua New Guinea",1985,70.2,55.08,5.21,3677854,605
"2731","Papua New Guinea",1986,69.1,55.19,5.11,3771578,617
"2732","Papua New Guinea",1987,68.1,55.3,5.02,3865402,619
"2733","Papua New Guinea",1988,67.1,55.47,4.93,3960243,622
"2734","Papua New Guinea",1989,66.2,55.7,4.86,4057406,598
"2735","Papua New Guinea",1990,65.3,56,4.8,4157903,566
"2736","Papua New Guinea",1991,64.4,56,4.76,4261933,605
"2737","Papua New Guinea",1992,63.4,56.2,4.72,4369407,672
"2738","Papua New Guinea",1993,62.6,56.4,4.7,4480689,775
"2739","Papua New Guinea",1994,61.9,56.7,4.69,4596131,800
"2740","Papua New Guinea",1995,61.2,56.9,4.67,4715929,754
"2741","Papua New Guinea",1996,60.5,57,4.65,4840311,792
"2742","Papua New Guinea",1997,59.9,57.2,4.63,4969116,741
"2743","Papua New Guinea",1998,59.3,56.5,4.6,5101633,695
"2744","Papua New Guinea",1999,58.8,57.4,4.56,5236863,689
"2745","Papua New Guinea",2000,58.3,57.5,4.51,5374051,655
"2746","Papua New Guinea",2001,57.8,57.6,4.45,5512835,637
"2747","Papua New Guinea",2002,57.3,57.6,4.39,5653284,621
"2748","Papua New Guinea",2003,56.7,57.7,4.34,5795571,619
"2749","Papua New Guinea",2004,56.2,57.7,4.28,5940048,620
"2750","Papua New Guinea",2005,55.6,57.9,4.23,6086905,627
"2751","Papua New Guinea",2006,54.7,58,4.17,6236158,627
"2752","Papua New Guinea",2007,53.8,58.2,4.12,6387470,657
"2753","Papua New Guinea",2008,52.7,58.6,4.07,6540267,684
"2754","Papua New Guinea",2009,51.6,58.8,4.01,6693799,706
"2755","Papua New Guinea",2010,50.3,59.1,3.95,6847517,745
"2756","Papua New Guinea",2011,49.2,59.4,3.9,7001172,794
"2757","Paraguay",1960,62.6,66.35,6.5,1902871,663
"2758","Paraguay",1961,62,66.7,6.49,1953331,692
"2759","Paraguay",1962,61.4,67.03,6.47,2005337,683
"2760","Paraguay",1963,60.9,67.33,6.45,2058916,691
"2761","Paraguay",1964,60.5,67.61,6.41,2114095,699
"2762","Paraguay",1965,60,67.87,6.36,2170853,717
"2763","Paraguay",1966,59.6,68.11,6.28,2229373,707
"2764","Paraguay",1967,59.3,68.37,6.17,2289579,747
"2765","Paraguay",1968,58.9,68.63,6.04,2350900,750
"2766","Paraguay",1969,58.4,68.9,5.89,2412565,761
"2767","Paraguay",1970,58,69.2,5.74,2474102,778
"2768","Paraguay",1971,57.4,69.49,5.59,2535355,801
"2769","Paraguay",1972,56.8,69.78,5.46,2596741,832
"2770","Paraguay",1973,56.1,70.06,5.35,2659084,871
"2771","Paraguay",1974,55.3,70.32,5.27,2723523,921
"2772","Paraguay",1975,54.5,70.57,5.22,2790964,955
"2773","Paraguay",1976,53.6,70.81,5.2,2861582,997
"2774","Paraguay",1977,52.6,71.04,5.2,2935375,1079
"2775","Paraguay",1978,51.6,71.28,5.2,3012833,1170
"2776","Paraguay",1979,50.5,71.51,5.21,3094479,1269
"2777","Paraguay",1980,49.4,71.73,5.22,3180628,1417
"2778","Paraguay",1981,48.3,71.97,5.21,3271454,1496
"2779","Paraguay",1982,47,72.19,5.19,3366726,1399
"2780","Paraguay",1983,45.7,72.41,5.15,3465796,1318
"2781","Paraguay",1984,44.4,72.64,5.09,3567750,1320
"2782","Paraguay",1985,43.2,72.87,5.02,3671826,1333
"2783","Paraguay",1986,41.9,73.11,4.93,3777764,1296
"2784","Paraguay",1987,40.7,73.36,4.84,3885433,1315
"2785","Paraguay",1988,39.4,73.62,4.74,3994328,1360
"2786","Paraguay",1989,38.3,73.91,4.64,4103909,1401
"2787","Paraguay",1990,37.1,74.2,4.54,4213740,1406
"2788","Paraguay",1991,35.9,74.2,4.45,4323402,1404
"2789","Paraguay",1992,34.8,74.1,4.36,4432738,1417
"2790","Paraguay",1993,33.8,74.1,4.27,4541902,1437
"2791","Paraguay",1994,32.8,74,4.18,4651222,1455
"2792","Paraguay",1995,31.8,74.1,4.09,4760853,1499
"2793","Paraguay",1996,30.9,74.1,4.01,4870695,1471
"2794","Paraguay",1997,30.1,74.2,3.92,4980346,1482
"2795","Paraguay",1998,29.3,74.2,3.84,5089306,1459
"2796","Paraguay",1999,28.5,74.3,3.76,5196935,1407
"2797","Paraguay",2000,27.7,74.2,3.68,5302703,1333
"2798","Paraguay",2001,26.9,74.2,3.6,5406625,1334
"2799","Paraguay",2002,26.1,74.1,3.51,5508615,1309
"2800","Paraguay",2003,25.3,74.1,3.43,5607948,1335
"2801","Paraguay",2004,24.6,73.8,3.35,5703742,1367
"2802","Paraguay",2005,23.8,74,3.27,5795493,1384
"2803","Paraguay",2006,23.1,74,3.19,5882797,1423
"2804","Paraguay",2007,22.4,74,3.12,5966160,1498
"2805","Paraguay",2008,21.7,74,3.06,6047131,1564
"2806","Paraguay",2009,21,74,3.01,6127847,1484
"2807","Paraguay",2010,20.4,74,2.97,6209877,1684
"2808","Paraguay",2011,19.8,74,2.93,6293763,1729
"2809","Peru",1960,135.9,48.95,6.88,10061519,1625
"2810","Peru",1961,132.6,49.56,6.87,10350239,1696
"2811","Peru",1962,129.1,50.14,6.86,10650672,1786
"2812","Peru",1963,125.4,50.7,6.84,10961539,1799
"2813","Peru",1964,121.8,51.25,6.8,11281015,1864
"2814","Peru",1965,118.2,51.79,6.75,11607684,1901
"2815","Peru",1966,114.8,52.38,6.68,11941327,2003
"2816","Peru",1967,111.6,53.03,6.61,12282081,2021
"2817","Peru",1968,108.7,53.74,6.52,12629333,1972
"2818","Peru",1969,106,54.52,6.42,12982444,1992
"2819","Peru",1970,103.4,55.36,6.31,13341071,2051
"2820","Peru",1971,100.9,56.2,6.19,13704333,2080
"2821","Peru",1972,98.3,57.04,6.07,14072476,2084
"2822","Peru",1973,95.8,57.85,5.95,14447649,2139
"2823","Peru",1974,93.3,58.6,5.83,14832839,2276
"2824","Peru",1975,91,59.31,5.7,15229951,2292
"2825","Peru",1976,88.9,59.99,5.57,15639898,2276
"2826","Peru",1977,87,60.63,5.44,16061327,2225
"2827","Peru",1978,85.5,61.28,5.3,16491087,2173
"2828","Peru",1979,83.9,61.93,5.15,16924758,2240
"2829","Peru",1980,82.4,62.59,5.01,17359118,2251
"2830","Peru",1981,80.7,63.25,4.87,17792551,2354
"2831","Peru",1982,78.7,63.9,4.73,18225727,2285
"2832","Peru",1983,76.3,64.55,4.6,18660443,1968
"2833","Peru",1984,73.7,65.18,4.48,19099575,2023
"2834","Peru",1985,70.7,65.8,4.36,19544950,2032
"2835","Peru",1986,67.6,66.41,4.25,19996250,2185
"2836","Peru",1987,64.6,66.99,4.14,20451712,2307
"2837","Peru",1988,61.7,67.57,4.04,20909897,2060
"2838","Peru",1989,58.9,68.14,3.93,21368856,1780
"2839","Peru",1990,56.3,68.7,3.83,21826658,1653
"2840","Peru",1991,53.7,69.2,3.72,22283130,1654
"2841","Peru",1992,51,69.5,3.62,22737056,1614
"2842","Peru",1993,48.2,70,3.51,23184222,1659
"2843","Peru",1994,45.4,70.5,3.41,23619358,1837
"2844","Peru",1995,42.5,71.1,3.32,24038761,1960
"2845","Peru",1996,39.7,71.7,3.23,24441076,1976
"2846","Peru",1997,36.9,72.4,3.14,24827409,2079
"2847","Peru",1998,34.3,73.1,3.06,25199744,2035
"2848","Peru",1999,31.8,73.9,2.99,25561297,2025
"2849","Peru",2000,29.6,74.6,2.93,25914875,2056
"2850","Peru",2001,27.6,75.2,2.87,26261363,2033
"2851","Peru",2002,25.7,75.7,2.82,26601463,2108
"2852","Peru",2003,24.1,76.2,2.77,26937737,2166
"2853","Peru",2004,22.6,76.7,2.73,27273188,2245
"2854","Peru",2005,21.3,77.2,2.69,27610406,2369
"2855","Peru",2006,20.1,77.7,2.65,27949958,2522
"2856","Peru",2007,19,77.9,2.61,28292768,2713
"2857","Peru",2008,18,78.2,2.58,28642048,2943
"2858","Peru",2009,17.1,78.2,2.55,29001563,2931
"2859","Peru",2010,16.3,78.4,2.51,29373644,3149
"2860","Peru",2011,15.6,78.5,2.48,29759891,3323
"2861","Philippines",1960,67.9,58.82,7.15,26273023,684
"2862","Philippines",1961,65.9,59.17,7.09,27164618,699
"2863","Philippines",1962,64.2,59.53,7.02,28081234,708
"2864","Philippines",1963,62.7,59.87,6.95,29016770,734
"2865","Philippines",1964,61.4,60.21,6.87,29962877,735
"2866","Philippines",1965,60.2,60.56,6.78,30913931,750
"2867","Philippines",1966,59.1,60.91,6.69,31867565,760
"2868","Philippines",1967,58,61.26,6.59,32826602,777
"2869","Philippines",1968,57,61.6,6.49,33797041,792
"2870","Philippines",1969,56.1,61.94,6.38,34787588,805
"2871","Philippines",1970,55.4,62.26,6.26,35804731,812
"2872","Philippines",1971,54.9,62.54,6.15,36851055,832
"2873","Philippines",1972,54.7,62.77,6.04,37925400,852
"2874","Philippines",1973,54.5,62.95,5.93,39026082,902
"2875","Philippines",1974,54.4,63.1,5.82,40149959,908
"2876","Philippines",1975,54.4,63.21,5.72,41295129,932
"2877","Philippines",1976,54.3,63.32,5.61,42461189,986
"2878","Philippines",1977,54.2,63.44,5.51,43650333,1013
"2879","Philippines",1978,54,63.6,5.4,44866279,1037
"2880","Philippines",1979,53.7,63.81,5.29,46113992,1066
"2881","Philippines",1980,53.2,64.06,5.18,47396966,1090
"2882","Philippines",1981,52.8,64.37,5.08,48715592,1097
"2883","Philippines",1982,52.3,64.74,4.98,50068493,1106
"2884","Philippines",1983,51.7,65.13,4.88,51455037,1096
"2885","Philippines",1984,50.9,65.53,4.8,52873979,989
"2886","Philippines",1985,49.8,65.95,4.71,54323651,892
"2887","Philippines",1986,48.4,66.35,4.63,55803915,898
"2888","Philippines",1987,46.7,66.72,4.55,57312794,912
"2889","Philippines",1988,44.8,67.05,4.48,58844392,948
"2890","Philippines",1989,42.8,67.34,4.4,60391168,981
"2891","Philippines",1990,40.8,67.6,4.32,61947340,986
"2892","Philippines",1991,39,67.9,4.25,63509940,956
"2893","Philippines",1992,37.3,68.2,4.18,65078901,936
"2894","Philippines",1993,35.9,68.3,4.11,66654954,933
"2895","Philippines",1994,34.6,68.6,4.06,68240134,952
"2896","Philippines",1995,33.5,68.8,4.01,69835713,973
"2897","Philippines",1996,32.6,68.9,3.96,71437381,1007
"2898","Philippines",1997,31.8,69,3.92,73042605,1036
"2899","Philippines",1998,31.1,69,3.89,74656228,1008
"2900","Philippines",1999,30.5,69.2,3.85,76285225,1017
"2901","Philippines",2000,29.9,69.1,3.81,77932247,1039
"2902","Philippines",2001,29.4,69,3.77,79604541,1047
"2903","Philippines",2002,28.9,69,3.71,81294378,1062
"2904","Philippines",2003,28.4,69.1,3.64,82971734,1093
"2905","Philippines",2004,27.9,69.1,3.57,84596249,1144
"2906","Philippines",2005,27.4,69.1,3.49,86141373,1177
"2907","Philippines",2006,26.9,69.2,3.4,87592899,1218
"2908","Philippines",2007,26.4,69.7,3.33,88965508,1278
"2909","Philippines",2008,25.9,69.8,3.26,90297115,1312
"2910","Philippines",2009,25.4,69.9,3.2,91641881,1308
"2911","Philippines",2010,24.9,70.1,3.15,93038902,1386
"2912","Philippines",2011,24.4,70.2,3.11,94501233,1416
"2913","Portugal",1960,84.6,64.23,3.16,8875311,2363
"2914","Portugal",1961,82.3,62.85,3.18,8899331,2488
"2915","Portugal",1962,78.7,64.37,3.19,8917020,2647
"2916","Portugal",1963,74.4,65,3.19,8924221,2800
"2917","Portugal",1964,70.1,65.22,3.19,8915539,2980
"2918","Portugal",1965,66.4,66.17,3.18,8888635,3212
"2919","Portugal",1966,63.6,65.67,3.16,8839831,3362
"2920","Portugal",1967,61.7,66.57,3.13,8774391,3642
"2921","Portugal",1968,60.2,66.88,3.09,8709805,3995
"2922","Portugal",1969,58.1,66.49,3.05,8669641,4098
"2923","Portugal",1970,55.4,67.14,2.99,8670352,4615
"2924","Portugal",1971,51.8,66.91,2.94,8717871,4894
"2925","Portugal",1972,47.6,69.23,2.88,8806016,5234
"2926","Portugal",1973,43.3,68.63,2.83,8923928,5743
"2927","Portugal",1974,39.4,69.18,2.77,9054924,5725
"2928","Portugal",1975,36,68.9,2.71,9185876,5398
"2929","Portugal",1976,32.7,69.12,2.65,9314301,5691
"2930","Portugal",1977,29.5,70.37,2.57,9441167,5929
"2931","Portugal",1978,26.8,70.83,2.49,9560753,6020
"2932","Portugal",1979,24.6,71.64,2.39,9667021,6289
"2933","Portugal",1980,22.8,71.71,2.29,9755635,6518
"2934","Portugal",1981,21.3,71.9,2.18,9824239,6577
"2935","Portugal",1982,19.9,72.73,2.07,9873144,6684
"2936","Portugal",1983,18.6,72.65,1.96,9904444,6652
"2937","Portugal",1984,17.6,72.94,1.87,9921895,6515
"2938","Portugal",1985,16.5,73.22,1.78,9929014,6693
"2939","Portugal",1986,15.5,73.61,1.71,9925410,6973
"2940","Portugal",1987,14.5,74,1.65,9912208,7428
"2941","Portugal",1988,13.5,74.02,1.6,9896416,7997
"2942","Portugal",1989,12.5,74.58,1.56,9886997,8520
"2943","Portugal",1990,11.5,74.2,1.54,9890319,8854
"2944","Portugal",1991,10.6,74.2,1.52,9909574,9223
