"","X","age","workclass","fnlwgt","education.num","marital.status","occupation","relationship","race","sex","capital.gain","capital.loss","hours.per.week","income"
"21468",22744,49,"Private",60751,9,"Married-civ-spouse","Protective-serv","Husband","White","Male",0,0,40,0
"12664",13438,42,"Private",203542,9,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,40,0
"1644",1754,60,"Private",106850,6,"Divorced","Machine-op-inspct","Not-in-family","White","Female",0,0,40,0
"12635",13409,26,"Private",177720,12,"Divorced","Prof-specialty","Unmarried","White","Female",0,0,45,0
"30332",32154,65,"Private",174603,3,"Widowed","Machine-op-inspct","Not-in-family","White","Female",0,0,10,0
"167",176,27,"Private",253814,9,"Married-spouse-absent","Sales","Unmarried","White","Female",0,0,25,0
"13841",14675,57,"Self-emp-inc",412952,10,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,0
"21422",22697,31,"Private",167725,13,"Married-civ-spouse","Prof-specialty","Husband","Asian-Pac-Islander","Male",15024,0,48,1
"21008",22266,42,"Private",269028,16,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,0
"18113",19190,35,"Private",172694,9,"Married-civ-spouse","Machine-op-inspct","Husband","Black","Male",0,0,40,0
"23428",24824,44,"Local-gov",56651,13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,52,0
"805",860,49,"Private",38563,13,"Never-married","Exec-managerial","Not-in-family","White","Female",0,0,56,1
"11016",11708,62,"Private",97017,10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,45,0
"7734",8230,36,"Private",137314,11,"Never-married","Tech-support","Not-in-family","White","Male",0,0,45,0
"9162",9738,24,"Private",261561,13,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,40,0
"11990",12729,21,"Private",56520,10,"Never-married","Adm-clerical","Own-child","White","Male",0,0,40,0
"8225",8740,43,"Self-emp-not-inc",48087,9,"Never-married","Farming-fishing","Not-in-family","White","Male",0,0,60,0
"9268",9846,23,"Private",45317,10,"Separated","Sales","Own-child","White","Female",0,0,40,0
"12322",13080,33,"Private",159929,9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,0
"6177",6582,23,"Private",44064,10,"Separated","Other-service","Not-in-family","White","Male",0,2559,40,1
"926",988,47,"Private",335973,9,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,40,0
"18768",19883,27,"Private",249315,9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,60,0
"22612",23959,56,"Private",265086,9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,50,1
"25025",26519,37,"Federal-gov",214542,10,"Divorced","Adm-clerical","Unmarried","Black","Female",0,0,40,0
"4389",4700,59,"Private",227386,6,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,0
"29654",31421,44,"Private",267717,14,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,42,1
"6631",7059,49,"Self-emp-not-inc",110457,10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,50,1
"13544",14358,27,"Private",274964,13,"Never-married","Farming-fishing","Not-in-family","White","Male",0,0,65,0
"20566",21797,40,"Self-emp-not-inc",243636,13,"Married-civ-spouse","Sales","Husband","White","Male",0,0,50,1
"3343",3568,57,"Private",257200,9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,0
"5572",5953,27,"Private",192236,13,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,45,0
"29137",30873,46,"Private",117310,12,"Widowed","Tech-support","Unmarried","White","Female",6497,0,40,0
"27107",28718,70,"Self-emp-not-inc",268832,11,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,24,1
"20578",21812,39,"Private",183892,9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,0
"17423",18460,44,"Self-emp-inc",116358,13,"Married-civ-spouse","Sales","Husband","Asian-Pac-Islander","Male",0,0,50,1
"20136",21337,23,"Private",322674,10,"Never-married","Handlers-cleaners","Not-in-family","White","Male",0,0,40,0
"1930",2056,30,"Local-gov",261319,4,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,40,0
"25911",27448,31,"Private",344200,9,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,1
"6553",6976,47,"Federal-gov",126204,10,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,40,0
"28983",30706,35,"Private",40135,9,"Never-married","Other-service","Own-child","White","Male",0,0,30,0
"6971",7414,55,"Self-emp-not-inc",183810,14,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,55,1
"19481",20643,37,"Private",380614,12,"Married-civ-spouse","Prof-specialty","Wife","White","Female",0,0,13,1
"13610",14429,27,"Private",204515,13,"Never-married","Tech-support","Not-in-family","White","Female",0,0,36,0
"4194",4490,28,"Private",191027,12,"Separated","Other-service","Not-in-family","White","Male",0,0,40,0
"1052",1121,29,"Private",140863,10,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,40,0
"537",573,17,"Private",242718,7,"Never-married","Sales","Own-child","White","Male",0,0,12,0
"13646",14467,24,"Private",218678,13,"Never-married","Sales","Own-child","White","Male",0,0,40,0
"19962",21155,22,"Private",219042,6,"Never-married","Machine-op-inspct","Unmarried","White","Male",0,0,40,0
"23033",24403,30,"Local-gov",99502,11,"Divorced","Protective-serv","Unmarried","Amer-Indian-Eskimo","Female",0,0,40,0
"22961",24329,52,"Private",35305,4,"Never-married","Other-service","Own-child","White","Female",0,0,7,0
"20617",21855,33,"Federal-gov",29617,10,"Divorced","Other-service","Not-in-family","Black","Male",0,0,40,0
"29799",31572,48,"Private",185079,9,"Never-married","Exec-managerial","Not-in-family","White","Female",0,0,50,0
"20268",21480,29,"Private",40295,9,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,0
"27327",28952,31,"Private",109428,12,"Married-civ-spouse","Adm-clerical","Wife","White","Female",0,1740,40,0
"25729",27257,18,"Private",157131,8,"Never-married","Sales","Own-child","White","Female",0,0,8,0
"19050",20184,25,"Local-gov",63996,9,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,40,0
"27310",28933,25,"Private",326370,10,"Never-married","Adm-clerical","Not-in-family","White","Male",0,0,38,0
"7136",7590,46,"Local-gov",202560,13,"Divorced","Prof-specialty","Not-in-family","White","Female",0,1408,40,0
"2427",2598,37,"Private",269329,11,"Divorced","Prof-specialty","Not-in-family","White","Female",8614,0,45,1
"6164",6569,58,"Private",301867,9,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,40,0
"19291",20442,44,"Private",212894,15,"Divorced","Prof-specialty","Not-in-family","White","Male",0,0,55,1
"3440",3674,39,"Private",183898,12,"Married-civ-spouse","Craft-repair","Husband","White","Male",7688,0,60,1
"2132",2273,19,"Private",242941,10,"Never-married","Sales","Own-child","White","Female",0,1602,10,0
"6903",7345,46,"Private",160061,10,"Married-civ-spouse","Machine-op-inspct","Husband","Black","Male",0,0,40,0
"24644",26112,25,"Private",188767,9,"Never-married","Craft-repair","Own-child","White","Male",0,0,40,0
"16402",17379,36,"Private",177907,13,"Never-married","Other-service","Not-in-family","White","Male",2176,0,20,0
"8362",8888,61,"Self-emp-not-inc",115882,2,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,20,0
"8602",9143,70,"Private",282642,9,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,2174,40,1
"27684",29331,37,"Private",212437,10,"Widowed","Machine-op-inspct","Unmarried","Black","Female",0,0,48,0
"29169",30906,21,"Private",198822,9,"Never-married","Adm-clerical","Own-child","White","Female",0,0,35,0
"17633",18684,37,"Private",94334,4,"Never-married","Machine-op-inspct","Own-child","White","Female",0,0,25,0
"19828",21014,35,"Private",185556,14,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,1887,40,1
"28727",30431,29,"Local-gov",115305,11,"Married-civ-spouse","Protective-serv","Husband","White","Male",7688,0,40,1
"6609",7036,51,"Private",216475,13,"Never-married","Sales","Not-in-family","White","Female",0,1564,43,1
"15543",16472,59,"Private",205759,16,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,50,0
"28038",29705,24,"Private",224954,10,"Never-married","Handlers-cleaners","Own-child","White","Male",0,0,40,0
"18100",19176,35,"Self-emp-not-inc",31095,11,"Never-married","Farming-fishing","Not-in-family","White","Male",0,0,60,0
"30533",32366,41,"Private",122215,14,"Married-civ-spouse","Prof-specialty","Husband","White","Male",15024,0,40,1
"18782",19899,45,"Private",252079,10,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,50,1
"14981",15878,37,"Private",79586,13,"Married-civ-spouse","Exec-managerial","Husband","Asian-Pac-Islander","Male",0,0,40,0
"17807",18865,53,"Private",103586,13,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,55,0
"12170",12915,50,"Private",175804,9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,48,0
"24544",26007,27,"Private",175821,9,"Married-civ-spouse","Adm-clerical","Wife","White","Female",0,0,34,0
"5803",6192,38,"Private",51838,9,"Married-civ-spouse","Prof-specialty","Wife","White","Female",0,0,40,0
"16092",17057,56,"Self-emp-not-inc",51662,7,"Married-civ-spouse","Other-service","Wife","White","Female",0,0,40,0
"8062",8571,45,"Private",102147,9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,0
"28614",30311,39,"Private",172855,9,"Divorced","Adm-clerical","Unmarried","Black","Female",0,0,40,0
"16040",17002,43,"Private",358199,10,"Married-civ-spouse","Sales","Husband","White","Male",3103,0,40,1
"29269",31009,47,"State-gov",187087,13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,1
"3217",3434,37,"Private",112554,9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,45,0
"15959",16918,36,"Private",182074,9,"Never-married","Handlers-cleaners","Own-child","White","Male",0,0,40,0
"30343",32165,35,"Private",207066,13,"Never-married","Sales","Not-in-family","White","Male",10520,0,45,1
"15700",16638,60,"Local-gov",204062,14,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,48,1
"22357",23687,40,"Private",199599,6,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,1
"17276",18303,32,"Private",316470,3,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,60,0
"6196",6602,44,"Private",216116,9,"Married-spouse-absent","Other-service","Not-in-family","Black","Female",0,0,40,0
"5706",6093,55,"Private",176012,5,"Married-civ-spouse","Tech-support","Wife","White","Female",0,0,23,0
"1813",1934,25,"Private",211231,9,"Married-civ-spouse","Tech-support","Other-relative","White","Female",0,0,48,1
"17312",18342,38,"Private",76317,11,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,55,1
"23624",25029,30,"Private",348618,5,"Married-civ-spouse","Craft-repair","Husband","Other","Male",0,0,40,0
"4651",4980,34,"Private",499249,9,"Married-spouse-absent","Handlers-cleaners","Not-in-family","White","Male",0,0,40,0
"15854",16806,41,"Federal-gov",355918,9,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,40,1
"20687",21930,42,"Private",144002,9,"Divorced","Transport-moving","Not-in-family","White","Male",0,0,50,0
"23281",24662,20,"Private",305446,9,"Never-married","Other-service","Own-child","White","Male",0,0,30,0
"18997",20129,44,"Private",106900,9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,68,0
"27536",29174,61,"Self-emp-not-inc",196773,4,"Married-civ-spouse","Sales","Husband","White","Male",0,0,30,1
"8163",8676,22,"Private",215477,10,"Never-married","Transport-moving","Own-child","White","Male",0,0,40,0
"2974",3176,36,"Private",208358,15,"Divorced","Prof-specialty","Not-in-family","White","Male",99999,0,45,1
"23993",25422,59,"Private",77884,11,"Never-married","Craft-repair","Not-in-family","Asian-Pac-Islander","Male",0,0,40,0
"5843",6233,90,"Self-emp-not-inc",155981,13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",10566,0,50,0
"18703",19811,46,"Local-gov",398986,16,"Married-civ-spouse","Prof-specialty","Wife","White","Female",0,1902,52,1
"13981",14823,35,"Private",200153,14,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,45,1
"16559",17544,37,"Private",337778,7,"Divorced","Farming-fishing","Not-in-family","White","Male",0,0,40,0
"6607",7034,61,"Self-emp-not-inc",503675,10,"Married-civ-spouse","Sales","Husband","Black","Male",0,0,60,1
"29011",30739,28,"State-gov",288731,13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,20,0
"14054",14900,35,"Local-gov",27763,9,"Married-civ-spouse","Other-service","Husband","Amer-Indian-Eskimo","Male",0,0,40,0
"4692",5024,34,"Private",134886,10,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,40,0
"20785",22031,30,"Local-gov",211654,14,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,1
"5575",5956,42,"Private",156580,10,"Married-civ-spouse","Machine-op-inspct","Wife","White","Female",0,0,37,1
"18174",19255,50,"Local-gov",425804,13,"Divorced","Exec-managerial","Not-in-family","White","Female",0,0,40,1
"9160",9736,78,"Private",180239,14,"Widowed","Craft-repair","Unmarried","Asian-Pac-Islander","Male",0,0,40,0
"28308",29990,43,"Local-gov",118853,10,"Married-civ-spouse","Tech-support","Husband","White","Male",4386,0,99,1
"5291",5659,38,"Private",169926,12,"Married-civ-spouse","Exec-managerial","Wife","White","Female",0,1902,40,1
"25724",27252,49,"Private",50748,13,"Widowed","Prof-specialty","Unmarried","White","Female",1506,0,35,0
"9782",10389,27,"Private",410351,9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,0
"20775",22020,20,"Private",47678,9,"Never-married","Craft-repair","Own-child","White","Male",0,0,40,0
"7059",7506,53,"Private",394474,12,"Never-married","Adm-clerical","Unmarried","Black","Female",0,0,40,0
"21794",23090,39,"Private",185099,13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,48,1
"30011",31810,54,"Federal-gov",75235,9,"Married-civ-spouse","Exec-managerial","Husband","White","Male",5178,0,40,1
"23026",24396,83,"Self-emp-inc",153183,13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,2392,55,1
"3841",4112,43,"Private",188786,10,"Divorced","Transport-moving","Not-in-family","White","Male",0,0,45,0
"2380",2544,54,"Private",175912,9,"Widowed","Machine-op-inspct","Unmarried","White","Male",914,0,40,0
"23496",24896,46,"Local-gov",207677,13,"Married-civ-spouse","Protective-serv","Husband","White","Male",0,0,40,1
"29340",31087,53,"Private",276369,9,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,45,0
"8437",8969,61,"Private",215944,5,"Divorced","Sales","Not-in-family","White","Male",0,0,25,0
"8746",9297,35,"Self-emp-not-inc",169426,12,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,0
"23385",24773,36,"Private",206253,10,"Never-married","Other-service","Not-in-family","White","Female",0,1617,40,0
"9702",10306,33,"Private",357954,9,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,35,0
"4360",4669,50,"Private",162632,9,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,45,0
"5106",5463,39,"Private",102953,13,"Married-civ-spouse","Sales","Husband","White","Male",7298,0,55,1
"9793",10400,46,"Private",182533,13,"Never-married","Adm-clerical","Unmarried","Asian-Pac-Islander","Female",0,0,40,0
"8265",8785,30,"Private",109117,11,"Never-married","Handlers-cleaners","Own-child","White","Male",0,0,45,0
"2519",2697,18,"Private",57413,10,"Divorced","Other-service","Own-child","White","Male",0,0,15,0
"11760",12490,21,"Private",50341,10,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,38,0
"7518",7995,37,"Private",178136,9,"Married-civ-spouse","Machine-op-inspct","Husband","Black","Male",0,0,40,0
"21792",23088,53,"Private",124076,16,"Married-civ-spouse","Prof-specialty","Wife","White","Female",99999,0,37,1
"7552",8033,39,"Federal-gov",410034,9,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,40,0
"16283",17254,24,"Private",281403,9,"Never-married","Farming-fishing","Own-child","White","Male",0,0,98,0
"23457",24854,18,"Private",173585,7,"Never-married","Other-service","Own-child","White","Male",0,0,15,0
"25816",27349,23,"Private",146499,9,"Separated","Machine-op-inspct","Unmarried","White","Female",0,0,48,0
"8907",9467,44,"Private",242861,9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,40,0
"28155",29831,55,"Private",61708,9,"Married-civ-spouse","Adm-clerical","Husband","White","Male",6418,0,50,1
"26207",27769,27,"Private",384308,10,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,45,0
"8817",9375,64,"Private",292639,10,"Married-civ-spouse","Exec-managerial","Wife","White","Female",10566,0,35,0
