"","X","age","workclass","fnlwgt","education.num","marital.status","occupation","relationship","race","sex","capital.gain","capital.loss","hours.per.week","income"
"28444",30131,31,"Private",130021,9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,45,0
"9371",9956,48,"Self-emp-not-inc",362883,9,"Divorced","Craft-repair","Not-in-family","White","Male",0,0,60,1
"25669",27195,51,"Local-gov",134808,9,"Widowed","Other-service","Unmarried","White","Female",0,0,40,0
"5631",6014,31,"Self-emp-inc",133861,11,"Divorced","Sales","Not-in-family","White","Male",0,0,40,0
"27268",28887,38,"State-gov",34364,14,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,40,0
"24716",26190,17,"Private",230789,5,"Never-married","Sales","Own-child","Black","Male",0,0,22,0
"29562",31326,25,"Local-gov",137296,12,"Never-married","Adm-clerical","Own-child","Black","Female",0,0,38,0
"7277",7735,21,"Private",70261,10,"Never-married","Other-service","Own-child","White","Male",0,0,30,0
"12401",13163,34,"Private",250724,13,"Married-civ-spouse","Sales","Husband","White","Male",0,0,45,0
"25713",27241,38,"Private",125933,13,"Separated","Exec-managerial","Not-in-family","White","Male",27828,0,45,1
"9002",9570,34,"Private",226296,7,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,40,0
"27187",28800,41,"Private",168324,10,"Married-civ-spouse","Adm-clerical","Wife","White","Female",0,0,40,1
"23205",24584,45,"Private",98765,9,"Never-married","Machine-op-inspct","Unmarried","White","Female",0,0,40,0
"10663",11328,45,"Federal-gov",171335,14,"Married-civ-spouse","Sales","Husband","White","Male",0,0,50,1
"18036",19108,51,"Private",93193,9,"Divorced","Prof-specialty","Not-in-family","White","Female",0,0,40,0
"28866",30577,46,"Private",269284,12,"Widowed","Adm-clerical","Unmarried","White","Female",0,0,40,0
"17612",18663,64,"Local-gov",190660,9,"Divorced","Craft-repair","Not-in-family","White","Male",0,0,40,1
"26916",28519,38,"Private",23892,9,"Married-civ-spouse","Machine-op-inspct","Wife","White","Female",0,0,40,0
"10378",11023,20,"Private",165201,10,"Never-married","Adm-clerical","Own-child","White","Female",0,0,4,0
"17576",18626,20,"Local-gov",188950,10,"Never-married","Protective-serv","Own-child","White","Male",0,0,25,0
"3769",4035,21,"Private",61777,10,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,70,0
"6022",6418,37,"Private",83375,9,"Divorced","Farming-fishing","Not-in-family","White","Male",0,0,40,0
"669",716,31,"Private",295697,9,"Separated","Other-service","Unmarried","Black","Female",0,0,40,0
"18299",19387,58,"Self-emp-not-inc",130714,14,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,50,0
"25218",26721,23,"Private",101885,6,"Never-married","Craft-repair","Not-in-family","White","Female",0,0,40,0
"26467",28043,29,"Federal-gov",33315,12,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,40,0
"17419",18456,51,"Private",137253,9,"Divorced","Prof-specialty","Unmarried","White","Female",0,0,40,1
"22238",23565,33,"Self-emp-inc",289886,9,"Never-married","Other-service","Unmarried","Asian-Pac-Islander","Male",0,0,40,0
"3325",3549,38,"Self-emp-not-inc",182416,9,"Never-married","Sales","Unmarried","Black","Female",0,0,42,0
"29916",31701,17,"Private",141590,7,"Never-married","Priv-house-serv","Own-child","White","Female",0,0,12,0
"14538",15406,49,"Local-gov",199378,9,"Married-civ-spouse","Protective-serv","Husband","White","Male",0,0,40,0
"12828",13614,43,"Federal-gov",347720,13,"Never-married","Tech-support","Not-in-family","White","Male",0,0,50,0
"25584",27106,49,"Private",281647,13,"Married-civ-spouse","Sales","Husband","White","Male",0,0,45,1
"28667",30366,55,"Private",190257,9,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,53,1
"24743",26217,25,"Local-gov",276249,14,"Never-married","Prof-specialty","Own-child","White","Female",0,0,40,0
"10200",10835,35,"Private",270572,13,"Divorced","Prof-specialty","Not-in-family","White","Female",0,0,40,1
"24883",26367,54,"State-gov",198741,10,"Married-civ-spouse","Protective-serv","Husband","White","Male",0,0,40,1
"20527",21757,25,"Private",456604,7,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,0
"6896",7337,40,"Private",220589,10,"Married-civ-spouse","Sales","Wife","White","Female",0,0,40,1
"3906",4182,63,"Private",154526,10,"Widowed","Other-service","Not-in-family","White","Female",0,0,40,0
"363",384,46,"Private",108699,10,"Divorced","Sales","Not-in-family","White","Female",0,0,40,0
"14681",15561,53,"Private",268545,9,"Married-civ-spouse","Craft-repair","Husband","Black","Male",0,0,40,0
"2484",2659,49,"Private",277434,9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,50,0
"19806",20992,47,"Private",157901,7,"Married-civ-spouse","Other-service","Husband","Amer-Indian-Eskimo","Male",0,0,36,0
"25279",26783,54,"Private",230767,12,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,0
"14880",15771,43,"Private",128354,9,"Divorced","Exec-managerial","Not-in-family","White","Female",0,0,40,0
"23286",24667,35,"Self-emp-inc",175769,9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,65,1
"9713",10317,40,"State-gov",177083,14,"Never-married","Exec-managerial","Not-in-family","White","Female",0,0,35,0
"23113",24488,21,"Private",38772,10,"Never-married","Sales","Own-child","White","Male",0,0,20,0
"15232",16142,33,"Local-gov",222654,10,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,66,0
"1868",1991,19,"Private",365640,9,"Never-married","Priv-house-serv","Not-in-family","White","Female",0,0,45,0
"5887",6277,19,"Private",160033,10,"Never-married","Protective-serv","Own-child","White","Female",0,0,30,0
"4373",4682,35,"Self-emp-not-inc",120301,10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,45,0
"16184",17152,48,"Private",40666,7,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,60,0
"18536",19637,51,"Private",166934,9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,1
"21234",22504,59,"Local-gov",93211,13,"Married-civ-spouse","Exec-managerial","Wife","White","Female",0,0,22,1
"12281",13034,44,"Self-emp-inc",212760,13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,60,1
"5495",5873,41,"Local-gov",111891,4,"Never-married","Other-service","Unmarried","Black","Female",0,0,40,0
"9576",10177,37,"Private",242713,8,"Separated","Priv-house-serv","Unmarried","Black","Female",0,0,40,0
"28772",30480,38,"Private",216845,9,"Never-married","Sales","Unmarried","White","Male",0,0,42,0
"24351",25799,22,"Private",288132,10,"Never-married","Sales","Own-child","White","Female",0,0,35,0
"25749",27279,17,"Private",340557,7,"Never-married","Other-service","Own-child","White","Male",0,0,25,0
"13341",14144,28,"Private",190525,13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,46,1
"11428",12139,41,"Local-gov",37848,9,"Never-married","Other-service","Unmarried","White","Female",0,0,25,0
"9944",10561,21,"Private",109952,9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,0
"2935",3136,60,"Private",191188,9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,40,0
"22444",23779,68,"Private",168794,4,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,30,0
"26351",27920,41,"Private",191814,9,"Married-civ-spouse","Adm-clerical","Own-child","White","Male",0,0,40,0
"11649",12372,30,"Private",124020,9,"Married-spouse-absent","Adm-clerical","Not-in-family","White","Male",0,0,40,0
"19971",21165,43,"Local-gov",114859,10,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,17,0
"11689",12416,22,"Private",347867,9,"Married-spouse-absent","Sales","Not-in-family","White","Male",0,1719,40,0
"21716",23009,59,"Self-emp-not-inc",132925,14,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,1
"20019",21215,47,"Federal-gov",44257,13,"Married-spouse-absent","Exec-managerial","Not-in-family","White","Male",0,0,60,1
"11389",12098,21,"Private",104981,10,"Never-married","Prof-specialty","Own-child","White","Male",0,0,48,0
"23661",25072,70,"Private",90245,9,"Widowed","Adm-clerical","Unmarried","White","Female",0,0,5,0
"29592",31356,42,"Local-gov",121012,10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,45,1
"516",552,36,"Self-emp-not-inc",27053,9,"Separated","Other-service","Unmarried","White","Female",0,0,40,0
"3177",3393,44,"Private",353396,13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,45,0
"968",1031,31,"Private",93106,11,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,40,0
"5656",6041,25,"Private",306352,11,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,40,0
"21764",23059,43,"Private",320277,13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,0
"30246",32059,60,"Private",227468,10,"Widowed","Protective-serv","Not-in-family","Black","Female",0,0,40,0
"4277",4579,48,"Private",229846,11,"Divorced","Other-service","Not-in-family","White","Female",0,0,40,0
"2298",2454,24,"Self-emp-not-inc",174391,9,"Married-civ-spouse","Adm-clerical","Wife","White","Female",0,0,40,0
"24210",25651,22,"Private",222993,9,"Never-married","Prof-specialty","Own-child","White","Male",0,0,54,0
"22689",24039,28,"Private",141957,12,"Married-civ-spouse","Tech-support","Husband","White","Male",0,1887,70,1
"5627",6010,41,"Private",121287,9,"Never-married","Machine-op-inspct","Not-in-family","White","Male",0,0,40,0
"28936",30653,30,"Private",164190,13,"Never-married","Exec-managerial","Not-in-family","White","Male",0,0,42,0
"8118",8628,70,"Private",145419,9,"Widowed","Adm-clerical","Unmarried","White","Female",0,0,5,0
"5769",6157,20,"Private",308239,10,"Never-married","Other-service","Own-child","White","Male",0,0,16,0
"7222",7678,44,"Private",191893,9,"Never-married","Other-service","Own-child","White","Female",0,0,24,0
"13089",13883,33,"Private",322873,9,"Divorced","Sales","Not-in-family","White","Female",0,0,50,0
"25477",26989,35,"State-gov",184659,9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,1485,40,1
"17772",18829,36,"Private",166549,13,"Divorced","Adm-clerical","Not-in-family","White","Male",0,0,55,1
"29244",30984,31,"Private",124420,7,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,0
"8076",8585,53,"Private",200190,12,"Married-civ-spouse","Sales","Husband","White","Male",0,0,80,1
"1112",1188,65,"Private",118779,9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,30,0
"13513",14324,24,"Private",183594,11,"Never-married","Craft-repair","Own-child","White","Male",0,0,20,0
"1945",2072,35,"Private",103605,7,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,40,0
"1192",1272,27,"Private",115831,10,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,40,0
"25708",27236,44,"Private",192225,13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,1
"2299",2455,48,"Private",207058,9,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,37,0
"26404",27976,27,"Private",347153,10,"Never-married","Transport-moving","Other-relative","White","Male",0,0,40,0
"14347",15206,26,"Private",34112,11,"Never-married","Other-service","Not-in-family","White","Male",0,0,40,0
"10284",10923,43,"Self-emp-not-inc",150528,9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,30,0
"7049",7496,30,"State-gov",126414,13,"Married-spouse-absent","Adm-clerical","Not-in-family","White","Male",0,0,40,0
"3022",3226,42,"Self-emp-not-inc",157562,13,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,1902,80,1
"29628",31395,39,"Self-emp-not-inc",147850,9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,30,0
"9050",9621,49,"Private",353824,10,"Divorced","Prof-specialty","Not-in-family","White","Male",0,0,45,1
"11019",11711,47,"Self-emp-not-inc",84735,14,"Married-civ-spouse","Prof-specialty","Wife","White","Female",0,0,20,1
"3653",3906,56,"Private",201822,4,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,2002,40,0
"15974",16933,21,"Private",195919,6,"Never-married","Handlers-cleaners","Not-in-family","Other","Male",0,0,40,0
"14537",15405,40,"Private",239708,9,"Divorced","Craft-repair","Not-in-family","White","Male",0,0,50,0
"3902",4178,41,"Private",84610,13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,1902,60,1
"8235",8751,30,"Private",44419,10,"Never-married","Tech-support","Unmarried","White","Female",0,0,40,0
"7913",8414,31,"Private",226443,10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,55,1
"23515",24917,44,"Private",184378,11,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,0
"518",554,35,"Private",229328,9,"Married-civ-spouse","Machine-op-inspct","Wife","Black","Female",0,0,40,0
"8635",9181,54,"Private",329266,9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,44,1
"16351",17326,28,"Self-emp-not-inc",149324,10,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,7,0
"3646",3895,54,"Federal-gov",33863,9,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,40,1
"5345",5715,46,"Private",27802,11,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,0
"17716",18771,31,"Private",121308,7,"Never-married","Other-service","Not-in-family","White","Male",0,0,40,0
"26528",28105,50,"Private",183638,9,"Widowed","Sales","Unmarried","White","Female",0,0,40,0
"13601",14420,31,"Private",247444,11,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,0
"18576",19678,29,"Local-gov",195520,14,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,0
"7042",7489,48,"Local-gov",39464,14,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,52,0
"2598",2779,35,"Private",26987,9,"Separated","Adm-clerical","Not-in-family","White","Female",0,0,40,0
"18296",19384,55,"Self-emp-not-inc",98361,9,"Never-married","Craft-repair","Own-child","White","Male",0,0,35,0
"22018",23327,21,"Private",148444,10,"Never-married","Sales","Own-child","White","Female",0,0,25,0
"10077",10702,33,"Private",221966,13,"Never-married","Prof-specialty","Not-in-family","White","Male",2202,0,50,0
"26927",28530,19,"Private",224849,9,"Never-married","Sales","Not-in-family","White","Male",0,0,35,0
"8421",8951,27,"Private",216481,13,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,40,0
"9627",10229,25,"State-gov",117833,10,"Married-civ-spouse","Exec-managerial","Wife","White","Female",0,0,19,0
"25229",26732,84,"Private",188328,9,"Widowed","Prof-specialty","Not-in-family","White","Female",0,0,16,0
"30464",32290,24,"Private",34568,11,"Never-married","Transport-moving","Not-in-family","White","Male",0,0,40,0
"29113",30849,17,"Private",106733,7,"Never-married","Craft-repair","Own-child","White","Male",594,0,40,0
"12313",13069,61,"Private",162391,4,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,1651,40,0
"4926",5269,22,"State-gov",186569,13,"Never-married","Prof-specialty","Own-child","White","Female",0,0,12,0
"4845",5181,36,"Private",135293,13,"Divorced","Prof-specialty","Unmarried","White","Female",1506,0,45,0
"14402",15264,49,"Private",39986,5,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,0
"21328",22601,51,"Private",207449,13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,55,0
"8993",9561,42,"Local-gov",351161,10,"Divorced","Craft-repair","Not-in-family","White","Male",0,0,40,0
"13407",14213,18,"Private",126142,6,"Never-married","Craft-repair","Own-child","White","Male",0,0,30,0
"11585",12305,55,"Private",223594,10,"Married-civ-spouse","Craft-repair","Husband","Black","Male",7688,0,40,1
"9612",10213,34,"Self-emp-not-inc",114691,9,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,1
"16916",17924,48,"Private",224870,9,"Divorced","Machine-op-inspct","Other-relative","Other","Female",0,0,38,0
"22923",24288,27,"Private",404421,10,"Never-married","Handlers-cleaners","Not-in-family","Black","Male",0,0,40,0
"4511",4833,53,"Private",29658,9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,1
"5741",6128,58,"Private",109015,10,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,40,0
"24755",26230,67,"Self-emp-not-inc",45814,4,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,40,0
"1595",1703,24,"Private",266926,10,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,40,0
"3659",3912,61,"Private",166124,9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,1
"8539",9076,36,"Private",185360,9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,60,0
"8548",9085,56,"Private",139616,13,"Divorced","Exec-managerial","Not-in-family","White","Male",0,0,45,1
