"","age","net","gun","sex","year","nruns","runs_again"
"3434",41,102.6,108.8,"F",2002,5,TRUE
"3435",34,NA,95.12,"F",2007,3,FALSE
"3436",45,91.58,97,"F",2003,6,TRUE
"3437",31,81.58,82.05,"F",2002,3,FALSE
"3438",44,NA,91.78,"F",2008,3,FALSE
"3439",32,80.28,81.8,"F",2003,3,FALSE
"3440",33,81.8,86.68,"F",2003,4,TRUE
"3441",36,102.2,105.6,"F",2005,3,FALSE
"3442",38,NA,97.23,"F",2007,4,TRUE
"3443",35,82.85,84.03,"F",2004,4,TRUE
"3444",28,NA,88.57,"F",2007,3,FALSE
"3445",31,76.62,79.08,"F",2004,3,FALSE
"3446",38,NA,67.82,"F",2007,4,TRUE
"3447",31,103.3,111.5,"F",2005,4,TRUE
"3448",27,NA,75.42,"F",2008,3,FALSE
"3449",47,98.47,99.2,"F",2006,4,TRUE
"3450",39,90.6,95.02,"F",2005,3,FALSE
"3451",35,112.3,120.2,"F",2006,3,FALSE
"3452",28,70.23,70.43,"F",2003,4,TRUE
"3453",17,NA,93.28,"F",2008,3,FALSE
"3454",25,NA,108.4,"F",2008,3,FALSE
"3455",27,87.37,88.57,"F",2004,4,TRUE
"3456",27,93.03,100.6,"F",2005,4,TRUE
"3457",38,NA,92.8,"F",2008,3,FALSE
"3458",30,NA,105.4,"F",2007,4,TRUE
"3459",29,NA,87.93,"F",2007,3,FALSE
"3460",33,NA,112.2,"F",2007,3,FALSE
"3461",23,107.8,109.7,"F",2005,3,FALSE
"3462",38,NA,82.08,"F",2007,4,TRUE
"3463",38,NA,79.35,"F",2008,3,FALSE
"3464",50,86.37,88.97,"F",2005,3,FALSE
"3465",31,103.6,107.9,"F",2003,5,TRUE
"3466",47,NA,92.98,"F",2007,3,FALSE
"3467",35,112.6,119,"F",2006,3,FALSE
"3468",36,95.42,102,"F",2003,5,TRUE
"3469",27,NA,89.68,"F",2007,4,TRUE
"3470",31,98.63,102.1,"F",2003,3,FALSE
"3471",31,NA,74.95,"F",2007,4,TRUE
"3472",40,108.3,115.6,"F",2005,3,FALSE
"3473",57,92.3,95.17,"M",2003,4,TRUE
"3474",40,102.2,108.8,"F",2004,4,TRUE
"3475",51,122.8,126.6,"M",2001,3,FALSE
"3476",38,109.3,115.7,"M",2003,4,TRUE
"3477",61,95.83,98.2,"M",2002,6,TRUE
"3478",57,80.3,80.48,"M",2002,3,FALSE
"3479",53,NA,93.4,"M",2007,3,FALSE
"3480",41,71.8,72.18,"M",2001,6,TRUE
"3481",46,92.68,94.85,"M",2006,3,FALSE
"3482",43,95.53,97.57,"M",2003,3,FALSE
"3483",24,98.38,99.9,"F",2003,3,FALSE
"3484",36,NA,85.42,"F",2008,3,FALSE
"3485",53,94.37,96.98,"M",2003,3,FALSE
"3486",46,89.33,91.88,"F",2003,4,TRUE
"3487",57,92.9,95.53,"M",2006,3,FALSE
"3488",38,77.92,80.15,"F",2001,3,FALSE
"3489",42,71.83,72.02,"M",2002,4,TRUE
"3490",50,87.93,90.9,"M",2005,5,TRUE
"3491",30,84.55,86.12,"F",2003,6,TRUE
"3492",38,97.32,100.9,"F",2003,5,TRUE
"3493",32,NA,92.55,"M",2007,4,TRUE
"3494",48,92.97,96.95,"M",2006,5,TRUE
"3495",42,86.47,89.63,"M",2002,7,TRUE
"3496",52,84.75,86.45,"M",2003,6,TRUE
"3497",50,69.6,70,"M",2003,5,TRUE
"3498",65,87.4,93.7,"M",2001,7,TRUE
"3499",66,75.05,75.63,"M",2002,5,TRUE
"3500",41,75.27,78.62,"M",2005,4,TRUE
"3501",56,90.53,96.4,"M",2002,5,TRUE
"3502",39,93.07,97.32,"M",2002,3,FALSE
"3503",37,93.72,95.07,"M",2003,7,TRUE
"3504",41,74.02,75.03,"M",2003,3,FALSE
"3505",46,69.6,69.97,"M",2006,5,TRUE
"3506",41,71.1,74.47,"M",2003,7,TRUE
"3507",55,88.97,88.97,"M",2005,4,TRUE
"3508",41,NA,70.67,"M",2008,3,FALSE
"3509",50,87.05,90.65,"M",2003,8,TRUE
"3510",54,89.45,89.98,"M",2001,4,TRUE
"3511",43,95.87,101.9,"F",2002,6,TRUE
"3512",39,NA,119.4,"F",2007,4,TRUE
"3513",32,NA,NA,"F",2007,4,TRUE
"3514",41,85.52,89.3,"F",2004,3,FALSE
"3515",43,101.3,106.8,"F",2006,4,TRUE
"3516",30,91.37,97.15,"F",2005,3,FALSE
"3517",50,109.2,116.2,"F",2004,4,TRUE
"3518",46,102.3,109.5,"F",2006,4,TRUE
"3519",43,86.17,87.77,"F",2003,3,FALSE
"3520",34,NA,93.52,"F",2008,3,FALSE
"3521",49,88.23,98.67,"F",2006,3,FALSE
"3522",34,NA,104.1,"F",2007,3,FALSE
"3523",43,64.93,64.93,"F",2005,3,FALSE
"3524",30,NA,92.43,"F",2007,3,FALSE
"3525",52,85.42,88.17,"F",2002,6,TRUE
"3526",29,112.8,120.5,"F",2005,3,FALSE
"3527",69,82.22,82.9,"M",2003,7,TRUE
"3528",58,89.75,92.43,"M",2005,3,FALSE
"3529",32,73.53,76.43,"M",2001,3,FALSE
"3530",40,82.32,82.32,"M",2005,6,TRUE
"3531",46,72.42,73.25,"M",2002,6,TRUE
"3532",60,108.3,113,"F",2005,3,FALSE
"3533",51,NA,99.37,"F",2008,3,FALSE
"3534",27,96.43,106.5,"F",2006,4,TRUE
"3535",43,107,110.8,"F",2006,4,TRUE
"3536",26,80.15,85.7,"F",2005,5,TRUE
"3537",44,80.6,83.77,"F",2001,8,TRUE
"3538",34,NA,54.68,"F",2008,3,FALSE
"3539",53,97.37,97.37,"F",2005,4,TRUE
"3540",26,NA,95.75,"F",2008,3,FALSE
"3541",59,101.1,102.6,"F",2001,8,TRUE
"3542",55,113,116.6,"F",2003,3,FALSE
"3543",40,92.08,94.62,"F",2003,3,FALSE
"3544",45,NA,79.17,"F",2008,3,FALSE
"3545",39,95.03,101.5,"F",2005,5,TRUE
"3546",47,NA,94.87,"F",2008,3,FALSE
"3547",54,84.13,85.42,"F",2001,6,TRUE
"3548",55,102.3,107.8,"F",2006,3,FALSE
"3549",54,102.3,107.8,"F",2006,4,TRUE
"3550",40,80.4,80.88,"F",2001,9,TRUE
"3551",44,94.78,99.82,"F",2005,3,FALSE
"3552",39,108,108.8,"F",2001,5,TRUE
"3553",48,NA,101.2,"F",2007,4,TRUE
"3554",48,83.92,86.28,"F",2002,4,TRUE
"3555",37,102.7,108.2,"F",2001,5,TRUE
"3556",51,91.52,93.55,"F",2001,10,TRUE
"3557",41,78.62,79.92,"F",2001,7,TRUE
"3558",43,NA,90.6,"F",2007,4,TRUE
"3559",40,78.72,81.07,"F",2004,4,TRUE
"3560",38,87.45,89.37,"F",2001,6,TRUE
"3561",43,92.08,95.33,"F",2006,4,TRUE
"3562",51,97.47,98.85,"F",2003,6,TRUE
"3563",47,100.6,107.4,"F",2005,6,TRUE
"3564",42,71.95,74.02,"F",2003,5,TRUE
"3565",47,124.2,128.2,"F",2002,3,FALSE
"3566",25,NA,76.32,"F",2008,3,FALSE
"3567",50,78.55,78.85,"F",2001,4,TRUE
"3568",55,NA,108.6,"F",2008,3,FALSE
"3569",53,91.48,93.98,"F",2002,3,FALSE
"3570",62,98.02,101.6,"F",2006,4,TRUE
"3571",40,82.2,83.93,"M",2002,5,TRUE
"3572",31,NA,94.53,"F",2007,3,FALSE
"3573",25,NA,85.98,"F",2008,3,FALSE
"3574",42,89.52,94.42,"M",2002,4,TRUE
"3575",29,88.5,94.37,"F",2005,3,FALSE
"3576",32,99,99.97,"F",2001,5,TRUE
"3577",50,89.73,90.7,"F",2006,3,FALSE
"3578",41,98.52,106.6,"F",2006,3,FALSE
"3579",48,NA,94.68,"F",2007,3,FALSE
"3580",29,NA,104.1,"F",2007,3,FALSE
"3581",36,113.4,121.8,"F",2006,3,FALSE
"3582",47,97.95,105.7,"F",2005,5,TRUE
"3583",30,NA,100.3,"F",2007,3,FALSE
"3584",31,98.23,103.7,"F",2006,3,FALSE
"3585",31,81.95,84.12,"F",2003,3,FALSE
"3586",45,NA,67.67,"F",2007,4,TRUE
"3587",43,NA,92.32,"F",2008,3,FALSE
"3588",38,102.8,104.1,"F",2004,3,FALSE
"3589",37,NA,76.4,"F",2008,3,FALSE
"3590",35,82.03,82.23,"F",2005,6,TRUE
"3591",31,101.2,106.3,"F",2003,3,FALSE
"3592",32,112.2,118.3,"F",2005,3,FALSE
"3593",36,NA,82.33,"F",2007,3,FALSE
"3594",32,97.73,102.9,"F",2006,4,TRUE
"3595",29,99.12,104.9,"F",2005,6,TRUE
"3596",41,NA,104.8,"F",2008,3,FALSE
"3597",29,144.2,152.2,"F",2006,3,FALSE
"3598",28,92.73,98.83,"F",2004,6,TRUE
"3599",41,NA,94.87,"F",2008,3,FALSE
"3600",42,110.7,117.2,"F",2003,6,TRUE
"3601",30,92.03,94.97,"F",2001,4,TRUE
"3602",31,82.55,83.68,"F",2003,3,FALSE
"3603",40,96.65,100.5,"F",2004,3,FALSE
"3604",38,100.5,105.9,"F",2006,4,TRUE
"3605",26,NA,76.53,"F",2008,3,FALSE
"3606",40,NA,100.2,"F",2008,3,FALSE
"3607",32,98.52,102.6,"F",2003,4,TRUE
"3608",51,125.1,133,"F",2004,3,FALSE
"3609",26,NA,83.6,"F",2008,3,FALSE
"3610",44,99.77,102.1,"F",2004,4,TRUE
"3611",33,111,116.9,"F",2005,4,TRUE
"3612",25,116.4,124.3,"F",2006,4,TRUE
"3613",38,131.4,138.1,"F",2005,3,FALSE
"3614",41,90.37,95.28,"F",2004,7,TRUE
"3615",36,93.45,95.13,"F",2003,4,TRUE
"3616",43,97.28,104.5,"F",2006,3,FALSE
"3617",27,107.6,113.3,"F",2002,3,FALSE
"3618",28,60.67,60.67,"F",2004,4,TRUE
"3619",40,80.37,84.98,"F",2006,5,TRUE
"3620",37,110.9,115.3,"F",2002,4,TRUE
"3621",37,86.72,90.17,"F",2002,3,FALSE
"3622",28,87.25,91.67,"F",2006,4,TRUE
"3623",46,103.8,103.8,"F",2005,3,FALSE
"3624",43,103.8,107.9,"F",2005,3,FALSE
"3625",29,132.5,142.6,"F",2006,3,FALSE
"3626",35,101.5,110.2,"F",2005,4,TRUE
"3627",40,80.68,81.07,"F",2006,3,FALSE
"3628",26,NA,106.5,"F",2007,3,FALSE
"3629",31,92.77,96.95,"F",2005,3,FALSE
"3630",29,105,109.6,"F",2005,3,FALSE
"3631",28,78.75,79.98,"F",2003,3,FALSE
"3632",66,NA,73.17,"M",2007,3,FALSE
"3633",48,NA,96.83,"M",2007,4,TRUE
"3634",42,NA,84.5,"M",2008,3,FALSE
"3635",43,76.07,81.02,"M",2006,5,TRUE
"3636",47,106.2,112.5,"F",2002,3,FALSE
"3637",54,98.62,103.1,"M",2001,8,TRUE
"3638",39,66.08,67.77,"M",2005,4,TRUE
"3639",34,94.92,96.1,"F",2004,4,TRUE
"3640",27,102.2,105.9,"F",2004,4,TRUE
"3641",46,90.17,91.63,"F",2005,5,TRUE
"3642",30,98.28,103.9,"F",2002,7,TRUE
"3643",25,NA,79.43,"F",2007,4,TRUE
"3644",42,88.12,88.77,"F",2004,3,FALSE
"3645",51,NA,86.67,"F",2007,3,FALSE
"3646",38,NA,93.68,"F",2008,3,FALSE
"3647",39,88.55,90.18,"M",2005,4,TRUE
"3648",41,64.52,64.58,"F",2003,3,FALSE
"3649",77,76.17,76.22,"M",2001,8,TRUE
"3650",66,NA,69.4,"M",2008,3,FALSE
"3651",36,79.38,81.3,"M",2004,5,TRUE
"3652",39,75.63,75.82,"M",2005,5,TRUE
"3653",61,90,93.23,"M",2001,9,TRUE
"3654",64,91.85,93.8,"M",2004,6,TRUE
"3655",62,NA,101.7,"M",2008,3,FALSE
"3656",41,76.43,78.77,"M",2001,3,FALSE
"3657",38,74.95,75.7,"M",2003,3,FALSE
"3658",26,86.57,89.25,"M",2005,3,FALSE
"3659",40,NA,77.8,"M",2008,3,FALSE
"3660",62,85.72,91.38,"M",2005,3,FALSE
"3661",34,NA,85.62,"F",2008,3,FALSE
"3662",35,NA,86.92,"F",2008,3,FALSE
"3663",46,101.7,105.2,"F",2003,3,FALSE
"3664",42,98.95,108.7,"F",2001,9,TRUE
"3665",35,93.9,100.1,"F",2003,6,TRUE
"3666",33,80.43,82.03,"M",2004,5,TRUE
"3667",51,97.88,98.95,"F",2005,5,TRUE
"3668",29,84.73,91.32,"F",2005,3,FALSE
"3669",56,88.58,89.47,"F",2002,6,TRUE
"3670",43,NA,85.83,"F",2007,3,FALSE
"3671",47,95.98,102.5,"F",2003,3,FALSE
"3672",63,95.6,100.2,"F",2003,3,FALSE
"3673",22,NA,69.92,"F",2007,4,TRUE
"3674",34,NA,89.5,"M",2007,3,FALSE
"3675",41,76.78,78.58,"M",2004,6,TRUE
"3676",33,83.02,84.43,"M",2004,3,FALSE
"3677",39,NA,77.85,"M",2008,3,FALSE
"3678",38,74.87,75.68,"M",2004,4,TRUE
"3679",54,NA,86.43,"M",2007,4,TRUE
"3680",38,NA,100.6,"M",2008,3,FALSE
"3681",34,87.53,94.73,"M",2004,5,TRUE
"3682",40,NA,82.07,"F",2008,3,FALSE
"3683",52,93.88,95.37,"M",2005,5,TRUE
"3684",30,118.6,123.5,"F",2005,3,FALSE
"3685",37,93.38,95.58,"F",2005,5,TRUE
"3686",29,91.57,99.03,"F",2004,3,FALSE
"3687",50,NA,NA,"M",2007,4,TRUE
"3688",38,109,112.4,"F",2004,3,FALSE
"3689",58,95.72,97.33,"F",2005,3,FALSE
"3690",52,NA,107,"F",2007,4,TRUE
"3691",46,119,123.4,"F",2003,6,TRUE
"3692",38,96.62,99.92,"F",2006,4,TRUE
"3693",31,92.68,96.13,"F",2001,6,TRUE
"3694",43,NA,95.83,"F",2008,3,FALSE
"3695",46,NA,98.73,"F",2008,3,FALSE
"3696",41,81.52,84,"F",2006,5,TRUE
"3697",42,80.13,80.93,"F",2002,5,TRUE
"3698",55,80.62,80.95,"F",2001,9,TRUE
"3699",39,NA,NA,"F",2007,3,FALSE
"3700",47,103.2,108.9,"F",2003,6,TRUE
"3701",45,NA,88.62,"M",2008,3,FALSE
"3702",53,88.07,91.68,"M",2002,7,TRUE
"3703",36,92.28,98.7,"M",2005,4,TRUE
"3704",29,73.35,74.18,"M",2006,5,TRUE
"3705",29,80.08,81.42,"F",2005,4,TRUE
"3706",44,101.2,102.6,"F",2004,5,TRUE
"3707",37,101.9,107.1,"F",2003,7,TRUE
"3708",33,102.4,105.1,"F",2004,4,TRUE
"3709",54,101.1,105,"F",2002,7,TRUE
"3710",35,59.75,59.82,"M",2003,3,FALSE
"3711",65,72.03,73.07,"M",2005,5,TRUE
"3712",44,78.55,83.3,"M",2001,9,TRUE
"3713",30,88.6,96.02,"F",2001,7,TRUE
"3714",43,NA,82.35,"F",2007,4,TRUE
"3715",29,99.1,108,"F",2006,3,FALSE
"3716",20,NA,96.98,"F",2008,3,FALSE
"3717",37,71.82,72.17,"M",2006,3,FALSE
"3718",46,69.72,69.95,"M",2003,7,TRUE
"3719",30,63.83,64.07,"M",2004,5,TRUE
"3720",50,87.23,88.92,"M",2001,8,TRUE
"3721",38,NA,88,"M",2007,4,TRUE
"3722",50,98.7,104.9,"M",2004,4,TRUE
"3723",38,76.02,76.48,"M",2004,3,FALSE
"3724",31,81.33,83.48,"M",2003,3,FALSE
"3725",44,125.2,127.8,"M",2004,3,FALSE
"3726",48,149.2,149.2,"M",2005,4,TRUE
"3727",54,66.35,66.47,"M",2004,7,TRUE
"3728",74,104.9,106.3,"M",2001,4,TRUE
"3729",30,NA,74.37,"M",2008,3,FALSE
"3730",54,111,117.4,"F",2001,3,FALSE
"3731",36,NA,83.55,"F",2007,3,FALSE
"3732",49,103.9,103.9,"F",2003,3,FALSE
"3733",39,85.57,86,"F",2004,4,TRUE
"3734",29,97.6,103.6,"F",2006,5,TRUE
"3735",37,NA,83.05,"M",2008,3,FALSE
"3736",38,NA,90.2,"M",2008,3,FALSE
"3737",28,106.1,113,"F",2003,3,FALSE
"3738",26,92.65,94.53,"F",2004,4,TRUE
"3739",48,101.4,109.7,"F",2005,5,TRUE
"3740",46,123.8,128.4,"F",2002,3,FALSE
"3741",40,88.98,92.92,"F",2005,3,FALSE
"3742",37,NA,84.57,"F",2008,3,FALSE
"3743",34,76.73,77.08,"F",2005,3,FALSE
"3744",42,81.93,82.63,"F",2001,3,FALSE
"3745",43,101.9,107.1,"F",2003,6,TRUE
"3746",41,104.3,106.2,"F",2001,4,TRUE
"3747",52,NA,112,"F",2007,3,FALSE
"3748",36,NA,89.88,"F",2007,4,TRUE
"3749",34,95.12,99.17,"F",2002,3,FALSE
"3750",34,106.1,109,"F",2002,8,TRUE
"3751",40,NA,86.02,"F",2007,3,FALSE
"3752",26,93.4,98.35,"F",2005,5,TRUE
"3753",39,115.9,119.7,"F",2005,3,FALSE
"3754",50,NA,104.2,"F",2008,3,FALSE
"3755",37,68.52,68.83,"F",2002,7,TRUE
"3756",35,NA,110.3,"F",2008,3,FALSE
"3757",35,NA,84.87,"F",2008,3,FALSE
"3758",51,108.6,113.4,"F",2002,6,TRUE
"3759",49,83.35,83.83,"F",2002,6,TRUE
"3760",39,99.23,101.9,"F",2003,3,FALSE
"3761",38,NA,86.7,"F",2007,4,TRUE
"3762",41,89.78,97.2,"F",2005,6,TRUE
"3763",40,77.22,77.95,"F",2004,4,TRUE
"3764",31,101.8,109.2,"F",2004,5,TRUE
"3765",51,104.4,110.3,"F",2002,4,TRUE
"3766",48,115,115.6,"F",2005,3,FALSE
"3767",33,106.9,112.8,"F",2006,3,FALSE
"3768",26,NA,100.2,"F",2008,3,FALSE
"3769",33,103.8,108.1,"F",2001,9,TRUE
"3770",29,NA,81.62,"F",2007,3,FALSE
"3771",27,NA,115.3,"F",2007,4,TRUE
"3772",49,131.6,138.6,"F",2005,4,TRUE
"3773",27,70.5,70.5,"F",2005,3,FALSE
"3774",29,106.6,115.6,"F",2006,3,FALSE
"3775",32,66.05,66.4,"F",2004,5,TRUE
"3776",30,90.8,94.37,"F",2001,7,TRUE
"3777",37,115.2,118.3,"F",2002,3,FALSE
"3778",33,90.43,96.38,"F",2003,3,FALSE
"3779",49,105.4,111.5,"F",2004,4,TRUE
"3780",53,81.8,82.5,"F",2003,4,TRUE
"3781",60,112,114.8,"F",2002,3,FALSE
"3782",58,NA,103.5,"F",2007,4,TRUE
"3783",47,133.4,139.1,"F",2006,4,TRUE
"3784",35,96.37,96.37,"M",2005,3,FALSE
"3785",47,86.87,92.7,"F",2002,6,TRUE
"3786",36,NA,97.48,"F",2008,3,FALSE
"3787",21,NA,98.68,"F",2008,3,FALSE
"3788",27,NA,99.12,"F",2007,4,TRUE
"3789",41,85,85.62,"F",2004,5,TRUE
"3790",69,113.9,117.3,"F",2003,4,TRUE
"3791",51,79.3,79.72,"F",2003,4,TRUE
"3792",27,67.93,68.28,"M",2002,3,FALSE
"3793",43,78.98,80.23,"M",2002,6,TRUE
"3794",46,80.75,83.38,"M",2006,3,FALSE
"3795",45,72.22,72.65,"M",2002,3,FALSE
"3796",28,72.85,78.55,"M",2006,4,TRUE
"3797",35,89.87,89.87,"M",2005,6,TRUE
"3798",45,NA,134,"M",2008,3,FALSE
"3799",35,109.1,115.4,"M",2005,4,TRUE
"3800",43,69.75,69.87,"M",2004,6,TRUE
"3801",48,75.35,76.85,"M",2001,7,TRUE
"3802",43,75.83,76.9,"M",2004,3,FALSE
"3803",31,79.08,82.78,"M",2005,3,FALSE
"3804",46,88.35,89.52,"M",2003,8,TRUE
"3805",30,76.28,76.88,"M",2005,6,TRUE
"3806",33,51.97,52,"M",2001,3,FALSE
"3807",50,NA,93.2,"M",2007,4,TRUE
"3808",34,91.27,95.82,"M",2004,3,FALSE
"3809",27,NA,102.2,"M",2008,3,FALSE
"3810",51,79.27,81.95,"M",2002,7,TRUE
"3811",32,90.17,92.22,"M",2003,5,TRUE
"3812",37,68.22,68.7,"M",2004,6,TRUE
"3813",32,98.8,104.1,"M",2001,6,TRUE
"3814",27,NA,78.12,"M",2008,3,FALSE
"3815",38,68.1,68.4,"M",2006,3,FALSE
"3816",47,84.37,85.23,"M",2001,3,FALSE
"3817",37,53.73,53.78,"M",2002,8,TRUE
"3818",46,83.78,85.13,"M",2001,4,TRUE
"3819",43,74.18,75.25,"M",2006,5,TRUE
"3820",28,71.17,71.87,"M",2006,3,FALSE
"3821",50,79.58,80.72,"M",2002,9,TRUE
"3822",47,NA,115.1,"M",2008,3,FALSE
"3823",35,83.28,89.57,"M",2003,3,FALSE
"3824",39,NA,81,"M",2008,3,FALSE
"3825",37,84.5,86.45,"M",2003,8,TRUE
"3826",34,65.97,66.25,"M",2004,5,TRUE
"3827",41,78.85,80.1,"M",2003,8,TRUE
"3828",60,NA,95.67,"M",2007,3,FALSE
"3829",44,54.62,54.62,"M",2002,8,TRUE
"3830",40,93.88,97.35,"M",2004,3,FALSE
"3831",36,82.3,87.47,"M",2002,5,TRUE
"3832",31,65.92,66.1,"M",2006,4,TRUE
"3833",39,NA,94.12,"M",2007,4,TRUE
"3834",42,62.17,62.28,"M",2003,5,TRUE
"3835",30,96.8,102,"M",2004,3,FALSE
"3836",43,61.52,61.57,"M",2005,5,TRUE
"3837",49,NA,74.72,"M",2008,3,FALSE
"3838",39,88.98,94.97,"M",2006,5,TRUE
"3839",49,103.2,111.8,"M",2006,4,TRUE
"3840",44,78.18,79.07,"M",2006,3,FALSE
"3841",30,87.73,91.43,"M",2006,5,TRUE
"3842",38,87.58,89.53,"M",2002,4,TRUE
"3843",39,79.52,80.62,"M",2003,5,TRUE
"3844",30,81.03,83.03,"M",2003,4,TRUE
"3845",29,80.82,81.55,"M",2001,5,TRUE
"3846",44,78.15,83.6,"M",2001,3,FALSE
"3847",35,79.38,82.28,"M",2004,4,TRUE
"3848",40,86.75,93.2,"M",2002,4,TRUE
"3849",36,NA,104.7,"M",2007,3,FALSE
"3850",32,92.25,95.43,"M",2001,4,TRUE
"3851",52,97.98,97.98,"M",2005,4,TRUE
"3852",42,98.78,103.2,"M",2003,3,FALSE
"3853",35,75.45,76.27,"M",2001,5,TRUE
"3854",44,85.32,88.97,"M",2006,3,FALSE
"3855",47,79.38,79.72,"M",2003,3,FALSE
"3856",48,NA,91.77,"M",2008,3,FALSE
"3857",37,95.63,98.05,"M",2004,3,FALSE
"3858",39,82.55,82.55,"M",2003,3,FALSE
"3859",40,62.7,62.98,"M",2004,5,TRUE
"3860",32,77.83,81.8,"M",2004,6,TRUE
"3861",48,93.92,93.92,"M",2005,4,TRUE
"3862",35,96.33,100.5,"M",2002,3,FALSE
"3863",30,73.42,73.9,"M",2001,6,TRUE
"3864",43,79.1,80.78,"M",2002,7,TRUE
"3865",27,NA,65.3,"M",2008,3,FALSE
"3866",40,69.87,71,"M",2001,9,TRUE
"3867",56,103.9,105.4,"F",2001,7,TRUE
"3868",45,88.75,91.48,"F",2002,9,TRUE
"3869",32,97.62,100.4,"F",2003,4,TRUE
"3870",36,NA,86.12,"F",2007,4,TRUE
"3871",36,72.47,74.17,"F",2006,4,TRUE
"3872",40,89.5,91.67,"F",2003,4,TRUE
"3873",33,84.02,86.83,"F",2001,3,FALSE
"3874",27,127.3,131.7,"F",2004,4,TRUE
"3875",53,NA,NA,"F",2007,3,FALSE
"3876",49,92.57,95.98,"F",2006,5,TRUE
"3877",39,59.15,59.22,"F",2002,7,TRUE
"3878",28,102.2,104.3,"F",2006,4,TRUE
"3879",31,88.3,88.77,"M",2005,4,TRUE
"3880",40,77.05,78.27,"M",2001,3,FALSE
"3881",62,86.47,89.37,"M",2003,3,FALSE
"3882",34,NA,57.62,"M",2008,3,FALSE
"3883",56,81.82,84.48,"M",2001,10,TRUE
"3884",38,90.37,93.83,"M",2003,4,TRUE
"3885",28,NA,111,"M",2008,3,FALSE
"3886",49,NA,77.4,"M",2008,3,FALSE
"3887",47,NA,79.28,"M",2008,3,FALSE
"3888",28,NA,76.55,"F",2008,3,FALSE
"3889",41,59.43,59.48,"M",2001,5,TRUE
"3890",44,69.53,69.73,"M",2001,4,TRUE
"3891",46,103.8,108.4,"F",2004,3,FALSE
"3892",40,NA,91.15,"M",2007,4,TRUE
"3893",51,63.42,63.63,"M",2005,6,TRUE
"3894",36,NA,73.98,"M",2007,4,TRUE
"3895",42,100.4,109.7,"F",2006,3,FALSE
"3896",48,106.7,106.7,"F",2001,7,TRUE
"3897",44,88.13,90.6,"F",2003,7,TRUE
"3898",46,97.98,103.2,"F",2001,3,FALSE
"3899",39,98.5,106,"F",2001,3,FALSE
"3900",52,98.48,100.9,"F",2002,4,TRUE
"3901",46,NA,98.93,"F",2008,3,FALSE
"3902",42,NA,86.12,"F",2008,4,TRUE
"3903",44,91.97,94.15,"F",2003,4,TRUE
"3904",53,89.13,91.43,"F",2001,5,TRUE
"3905",46,101.3,107,"F",2001,4,TRUE
"3906",46,110,116.2,"F",2003,4,TRUE
"3907",42,NA,87.55,"F",2007,3,FALSE
"3908",38,122,128,"F",2005,4,TRUE
"3909",55,108.7,113.3,"F",2004,4,TRUE
"3910",27,NA,89.93,"F",2008,3,FALSE
"3911",51,95.35,98.75,"F",2002,8,TRUE
"3912",47,73.82,74.07,"F",2003,3,FALSE
"3913",32,63.02,63.07,"F",2005,3,FALSE
"3914",44,95.67,98.38,"F",2002,3,FALSE
"3915",34,113.5,118.8,"F",2003,4,TRUE
"3916",46,95.5,99.62,"F",2001,4,TRUE
"3917",36,NA,98.8,"F",2007,3,FALSE
"3918",40,91.7,97.43,"F",2004,3,FALSE
"3919",41,82.57,83.43,"F",2002,4,TRUE
"3920",27,NA,88.6,"F",2008,3,FALSE
"3921",44,102.3,112,"F",2001,8,TRUE
"3922",48,99.5,103.1,"F",2001,3,FALSE
"3923",48,NA,81.87,"F",2007,3,FALSE
"3924",32,98.35,103.3,"F",2005,3,FALSE
"3925",46,119.7,123.8,"F",2003,3,FALSE
"3926",55,94.45,98.73,"F",2004,5,TRUE
"3927",54,105.6,108.6,"F",2002,6,TRUE
"3928",42,86.68,87.05,"F",2006,3,FALSE
"3929",35,98.45,99.8,"F",2002,7,TRUE
"3930",46,82.48,84.13,"F",2003,3,FALSE
"3931",30,NA,91.48,"F",2007,4,TRUE
"3932",41,108.6,112.7,"F",2001,4,TRUE
"3933",46,139,146.3,"F",2006,3,FALSE
"3934",33,NA,95.13,"F",2007,3,FALSE
"3935",37,NA,101.5,"F",2007,4,TRUE
"3936",46,96.5,97.8,"F",2002,5,TRUE
"3937",53,91.05,95.18,"F",2001,3,FALSE
"3938",24,75.75,76.1,"F",2001,3,FALSE
"3939",32,93.5,96.98,"F",2003,3,FALSE
"3940",55,105.7,109.6,"F",2004,7,TRUE
"3941",47,87.37,88.77,"F",2003,3,FALSE
"3942",28,90.08,92.15,"F",2004,4,TRUE
"3943",29,85.88,87.45,"F",2003,5,TRUE
"3944",42,93.37,95.6,"F",2002,3,FALSE
"3945",45,106.2,108,"F",2002,5,TRUE
"3946",37,97.57,101.5,"F",2003,4,TRUE
"3947",49,95.3,96.38,"F",2001,3,FALSE
"3948",61,94.27,94.27,"F",2005,3,FALSE
"3949",42,87.4,88.6,"F",2005,3,FALSE
"3950",40,91.83,96.12,"F",2006,4,TRUE
"3951",29,83.17,86.38,"F",2002,3,FALSE
"3952",35,104.9,109.6,"F",2003,3,FALSE
"3953",49,113.2,120,"F",2004,4,TRUE
"3954",39,NA,100.4,"F",2007,4,TRUE
"3955",49,NA,94.57,"F",2007,3,FALSE
"3956",45,90.03,100.8,"F",2005,3,FALSE
"3957",50,96.27,96.27,"F",2003,3,FALSE
"3958",33,59.83,59.92,"M",2005,5,TRUE
